id,defects
151979,0.32
151980,0.15
151981,0.3
151982,0.32
151983,0.42
151984,0.23
151985,0.33
151986,0.34
151987,0.31
151988,0.25
151989,0.59
151990,0.39
151991,0.22
151992,0.4
151993,0.28
151994,0.17
151995,0.27
151996,0.33
151997,0.6
151998,0.44
151999,0.7
152000,0.27
152001,0.28
152002,0.47
152003,0.47
152004,0.32
152005,0.19
152006,0.36
152007,0.27
152008,0.95
152009,0.26
152010,0.85
152011,0.26
152012,0.14
152013,0.66
152014,0.5
152015,0.25
152016,0.38
152017,0.68
152018,0.31
152019,0.48
152020,0.32
152021,0.24
152022,0.15
152023,0.33
152024,0.04
152025,0.2
152026,0.34
152027,0.3
152028,0.53
152029,0.34
152030,0.29
152031,0.65
152032,0.37
152033,0.14
152034,0.42
152035,0.31
152036,0.14
152037,0.17
152038,0.5
152039,0.05
152040,0.08
152041,0.36
152042,0.03
152043,0.18
152044,0.34
152045,0.26
152046,0.45
152047,0.3
152048,0.28
152049,0.67
152050,0.15
152051,0.15
152052,0.28
152053,0.34
152054,0.35
152055,0.68
152056,0.09
152057,0.28
152058,0.32
152059,0.5
152060,0.07
152061,0.31
152062,0.32
152063,0.33
152064,0.64
152065,0.23
152066,0.13
152067,0.02
152068,0.36
152069,0.34
152070,0.29
152071,0.32
152072,0.15
152073,0.5
152074,0.19
152075,0.33
152076,0.41
152077,0.5
152078,0.31
152079,0.05
152080,0.44
152081,0.19
152082,0.12
152083,0.47
152084,0.51
152085,0.32
152086,0.39
152087,0.18
152088,0.3
152089,0.1
152090,0.14
152091,0.3
152092,0.38
152093,0.25
152094,0.1
152095,0.18
152096,0.32
152097,0.39
152098,0.14
152099,0.4
152100,0.14
152101,0.56
152102,0.18
152103,0.35
152104,0.12
152105,0.32
152106,0.3
152107,0.36
152108,0.13
152109,0.69
152110,0.44
152111,0.3
152112,0.39
152113,0.26
152114,0.12
152115,0.17
152116,0.47
152117,0.04
152118,0.19
152119,0.55
152120,0.13
152121,0.15
152122,0.43
152123,0.58
152124,0.42
152125,0.07
152126,0.21
152127,0.47
152128,0.34
152129,0.05
152130,0.59
152131,0.68
152132,0.28
152133,0.27
152134,0.3
152135,0.32
152136,0.05
152137,0.14
152138,0.48
152139,0.27
152140,0.25
152141,0.56
152142,0.68
152143,0.29
152144,0.18
152145,0.11
152146,0.45
152147,0.16
152148,0.35
152149,0.35
152150,0.38
152151,0.25
152152,0.33
152153,0.19
152154,0.15
152155,0.52
152156,0.26
152157,0.24
152158,0.25
152159,0.27
152160,0.63
152161,0.23
152162,0.18
152163,0.05
152164,0.19
152165,0.86
152166,0.25
152167,0.36
152168,0.52
152169,0.41
152170,0.56
152171,0.37
152172,0.27
152173,0.02
152174,0.08
152175,0.24
152176,0.35
152177,0.88
152178,0.21
152179,0.11
152180,0.22
152181,0.1
152182,0.39
152183,0.26
152184,0.26
152185,0.38
152186,0.23
152187,0.38
152188,0.21
152189,0.39
152190,0.31
152191,0.37
152192,0.85
152193,0.15
152194,0.14
152195,0.24
152196,0.32
152197,0.2
152198,0.55
152199,0.29
152200,0.3
152201,0.37
152202,0.26
152203,0.63
152204,0.68
152205,0.38
152206,0.46
152207,0.11
152208,0.28
152209,0.5
152210,0.56
152211,0.29
152212,0.43
152213,0.49
152214,0.31
152215,0.25
152216,0.34
152217,0.59
152218,0.25
152219,0.3
152220,0.18
152221,0.37
152222,0.05
152223,0.46
152224,0.09
152225,0.25
152226,0.18
152227,0.28
152228,0.17
152229,0.24
152230,0.47
152231,0.14
152232,0.33
152233,0.22
152234,0.16
152235,0.11
152236,0.23
152237,0.39
152238,0.17
152239,0.16
152240,0.5
152241,0.53
152242,0.47
152243,0.33
152244,0.25
152245,0.3
152246,0.07
152247,0.19
152248,0.39
152249,0.32
152250,0.08
152251,0.32
152252,0.34
152253,0.29
152254,0.22
152255,0.45
152256,0.81
152257,0.33
152258,0.66
152259,0.29
152260,0.2
152261,0.29
152262,0.3
152263,0.55
152264,0.23
152265,0.19
152266,0.31
152267,0.21
152268,0.68
152269,0.5
152270,0.25
152271,0.25
152272,0.62
152273,0.21
152274,0.29
152275,0.39
152276,0.47
152277,0.21
152278,0.36
152279,0.6
152280,0.92
152281,0.11
152282,0.38
152283,0.52
152284,0.26
152285,0.35
152286,0.05
152287,0.17
152288,0.35
152289,0.14
152290,0.47
152291,0.44
152292,0.24
152293,0.27
152294,0.23
152295,0.17
152296,0.23
152297,0.36
152298,0.19
152299,0.39
152300,0.27
152301,0.13
152302,0.28
152303,0.15
152304,0.16
152305,0.43
152306,0.53
152307,0.1
152308,0.1
152309,0.25
152310,0.15
152311,0.39
152312,0.4
152313,0.23
152314,0.38
152315,0.18
152316,0.56
152317,0.14
152318,0.22
152319,0.04
152320,0.21
152321,0.18
152322,0.25
152323,0.4
152324,0.58
152325,0.65
152326,0.59
152327,0.11
152328,0.25
152329,0.21
152330,0.32
152331,0.36
152332,0.03
152333,0.78
152334,0.38
152335,0.21
152336,0.3
152337,0.28
152338,0.03
152339,0.33
152340,0.28
152341,0.27
152342,0.24
152343,0.22
152344,0.29
152345,0.4
152346,0.33
152347,0.49
152348,0.12
152349,0.38
152350,0.41
152351,0.47
152352,0.23
152353,0.36
152354,0.42
152355,0.38
152356,0.68
152357,0.17
152358,0.07
152359,0.29
152360,0.85
152361,0.29
152362,0.2
152363,0.34
152364,0.27
152365,0.3
152366,0.25
152367,0.48
152368,0.43
152369,0.34
152370,0.29
152371,0.56
152372,0.32
152373,0.33
152374,0.14
152375,0.17
152376,0.33
152377,0.35
152378,0.27
152379,0.08
152380,0.34
152381,0.31
152382,0.14
152383,0.4
152384,0.44
152385,0.34
152386,0.05
152387,0.19
152388,0.27
152389,0.24
152390,0.32
152391,0.23
152392,0.62
152393,0.52
152394,0.52
152395,0.25
152396,0.25
152397,0.88
152398,0.42
152399,0.12
152400,0.13
152401,0.17
152402,0.24
152403,0.23
152404,0.3
152405,0.34
152406,0.2
152407,0.06
152408,0.1
152409,0.42
152410,0.3
152411,0.25
152412,0.42
152413,0.24
152414,0.03
152415,0.15
152416,0.57
152417,0.31
152418,0.43
152419,0.37
152420,0.24
152421,0.24
152422,0.09
152423,0.28
152424,0.25
152425,0.35
152426,0.1
152427,0.47
152428,0.08
152429,0.29
152430,0.32
152431,0.23
152432,0.32
152433,0.11
152434,0.75
152435,0.11
152436,0.25
152437,0.49
152438,0.48
152439,0.31
152440,0.58
152441,0.45
152442,0.48
152443,0.32
152444,0.46
152445,0.28
152446,0.14
152447,0.22
152448,0.04
152449,0.05
152450,0.69
152451,0.42
152452,0.06
152453,0.02
152454,0.72
152455,0.16
152456,0.34
152457,0.16
152458,0.61
152459,0.3
152460,0.27
152461,0.38
152462,0.13
152463,0.39
152464,0.27
152465,0.17
152466,0.83
152467,0.31
152468,0.13
152469,0.4
152470,0.05
152471,0.2
152472,0.6
152473,0.4
152474,0.41
152475,0.34
152476,0.36
152477,0.17
152478,0.07
152479,0.28
152480,0.51
152481,0.29
152482,0.44
152483,0.19
152484,0.45
152485,0.53
152486,0.5
152487,0.19
152488,0.25
152489,0.43
152490,0.64
152491,0.67
152492,0.16
152493,0.47
152494,0.2
152495,0.63
152496,0.16
152497,0.31
152498,0.11
152499,0.42
152500,0.56
152501,0.31
152502,0.25
152503,0.31
152504,0.21
152505,0.34
152506,0.05
152507,0.49
152508,0.12
152509,0.15
152510,0.03
152511,0.2
152512,0.22
152513,0.58
152514,0.67
152515,0.41
152516,0.35
152517,0.1
152518,0.6
152519,0.33
152520,0.7
152521,0.33
152522,0.32
152523,0.13
152524,0.06
152525,0.45
152526,0.25
152527,0.1
152528,0.07
152529,0.32
152530,0.32
152531,0.56
152532,0.46
152533,0.16
152534,0.27
152535,0.33
152536,0.34
152537,0.08
152538,0.19
152539,0.37
152540,0.04
152541,0.19
152542,0.45
152543,0.2
152544,0.22
152545,0.15
152546,0.42
152547,0.51
152548,0.49
152549,0.32
152550,0.7
152551,0.1
152552,0.03
152553,0.02
152554,0.72
152555,0.05
152556,0.24
152557,0.28
152558,0.28
152559,0.48
152560,0.13
152561,0.24
152562,0.43
152563,0.2
152564,0.25
152565,0.59
152566,0.2
152567,0.24
152568,0.44
152569,0.24
152570,0.39
152571,0.24
152572,0.43
152573,0.02
152574,0.15
152575,0.48
152576,0.17
152577,0.06
152578,0.45
152579,0.28
152580,0.58
152581,0.24
152582,0.35
152583,0.16
152584,0.38
152585,0.3
152586,0.57
152587,0.41
152588,0.23
152589,0.1
152590,0.51
152591,0.55
152592,0.66
152593,0.12
152594,0.27
152595,0.33
152596,0.3
152597,0.48
152598,0.19
152599,0.35
152600,0.37
152601,0.61
152602,0.46
152603,0.25
152604,0.25
152605,0.31
152606,0.17
152607,0.04
152608,0.22
152609,0.18
152610,0.27
152611,0.14
152612,0.23
152613,0.17
152614,0.23
152615,0.36
152616,0.86
152617,0.18
152618,0.49
152619,0.25
152620,0.46
152621,0.18
152622,0.52
152623,0.29
152624,0.08
152625,0.65
152626,0.26
152627,0.36
152628,0.34
152629,0.15
152630,0.35
152631,0.42
152632,0.13
152633,0.35
152634,0.04
152635,0.06
152636,0.09
152637,0.28
152638,0.31
152639,0.37
152640,0.26
152641,0.08
152642,0.36
152643,0.1
152644,0.26
152645,0.12
152646,0.38
152647,0.3
152648,0.06
152649,0.21
152650,0.46
152651,0.29
152652,0.23
152653,0.27
152654,0.8
152655,0.34
152656,0.25
152657,0.27
152658,0.64
152659,0.32
152660,0.29
152661,0.31
152662,0.3
152663,0.37
152664,0.35
152665,0.02
152666,0.05
152667,0.22
152668,0.51
152669,0.41
152670,0.11
152671,0.15
152672,0.65
152673,0.29
152674,0.33
152675,0.35
152676,0.24
152677,0.76
152678,0.14
152679,0.26
152680,0.69
152681,0.43
152682,0.45
152683,0.18
152684,0.26
152685,0.27
152686,0.29
152687,0.3
152688,0.12
152689,0.32
152690,0.26
152691,0.19
152692,0.25
152693,0.14
152694,0.09
152695,0.22
152696,0.36
152697,0.32
152698,0.08
152699,0.29
152700,0.5
152701,0.05
152702,0.49
152703,0.23
152704,0.58
152705,0.72
152706,0.18
152707,0.56
152708,0.12
152709,0.09
152710,0.25
152711,0.26
152712,0.17
152713,0.22
152714,0.29
152715,0.31
152716,0.22
152717,0.4
152718,0.15
152719,0.22
152720,0.24
152721,0.06
152722,0.2
152723,0.42
152724,0.14
152725,0.49
152726,0.17
152727,0.33
152728,0.27
152729,0.23
152730,0.31
152731,0.22
152732,0.42
152733,0.25
152734,0.33
152735,0.26
152736,0.03
152737,0.42
152738,0.09
152739,0.3
152740,0.19
152741,0.36
152742,0.18
152743,0.12
152744,0.22
152745,0.44
152746,0.35
152747,0.32
152748,0.11
152749,0.19
152750,0.27
152751,0.32
152752,0.28
152753,0.08
152754,0.14
152755,0.4
152756,0.42
152757,0.41
152758,0.07
152759,0.22
152760,0.25
152761,0.37
152762,0.16
152763,0.14
152764,0.21
152765,0.45
152766,0.27
152767,0.08
152768,0.43
152769,0.34
152770,0.38
152771,0.5
152772,0.34
152773,0.22
152774,0.7
152775,0.36
152776,0.72
152777,0.56
152778,0.22
152779,0.36
152780,0.05
152781,0.11
152782,0.22
152783,0.28
152784,0.25
152785,0.22
152786,0.19
152787,0.31
152788,0.24
152789,0.24
152790,0.54
152791,0.21
152792,0.37
152793,0.77
152794,0.14
152795,0.14
152796,0.17
152797,0.19
152798,0.25
152799,0.35
152800,0.21
152801,0.07
152802,0.21
152803,0.14
152804,0.63
152805,0.38
152806,0.41
152807,0.29
152808,0.22
152809,0.39
152810,0.44
152811,0.26
152812,0.1
152813,0.33
152814,0.22
152815,0.13
152816,0.23
152817,0.35
152818,0.18
152819,0.13
152820,0.31
152821,0.31
152822,0.21
152823,0.27
152824,0.61
152825,0.34
152826,0.58
152827,0.29
152828,0.14
152829,0.11
152830,0.26
152831,0.44
152832,0.19
152833,0.3
152834,0.28
152835,0.48
152836,0.25
152837,0.28
152838,0.27
152839,0.51
152840,0.07
152841,0.32
152842,0.22
152843,0.33
152844,0.22
152845,0.14
152846,0.28
152847,0.47
152848,0.52
152849,0.24
152850,0.35
152851,0.26
152852,0.4
152853,0.45
152854,0.22
152855,0.23
152856,0.34
152857,0.39
152858,0.2
152859,0.2
152860,0.16
152861,0.3
152862,0.34
152863,0.14
152864,0.36
152865,0.25
152866,0.29
152867,0.19
152868,0.09
152869,0.34
152870,0.52
152871,0.32
152872,0.78
152873,0.1
152874,0.34
152875,0.36
152876,0.32
152877,0.27
152878,0.32
152879,0.29
152880,0.05
152881,0.24
152882,0.31
152883,0.23
152884,0.4
152885,0.29
152886,0.28
152887,0.37
152888,0.16
152889,0.09
152890,0.92
152891,0.45
152892,0.35
152893,0.52
152894,0.58
152895,0.49
152896,0.29
152897,0.19
152898,0.33
152899,0.39
152900,0.24
152901,0.35
152902,0.3
152903,0.25
152904,0.33
152905,0.26
152906,0.8
152907,0.37
152908,0.29
152909,0.4
152910,0.42
152911,0.13
152912,0.41
152913,0.46
152914,0.13
152915,0.62
152916,0.28
152917,0.17
152918,0.19
152919,0.4
152920,0.28
152921,0.82
152922,0.58
152923,0.43
152924,0.06
152925,0.24
152926,0.16
152927,0.16
152928,0.44
152929,0.21
152930,0.45
152931,0.68
152932,0.3
152933,0.17
152934,0.52
152935,0.22
152936,0.24
152937,0.41
152938,0.35
152939,0.17
152940,0.23
152941,0.49
152942,0.39
152943,0.44
152944,0.56
152945,0.63
152946,0.21
152947,0.24
152948,0.15
152949,0.25
152950,0.31
152951,0.46
152952,0.31
152953,0.32
152954,0.29
152955,0.28
152956,0.21
152957,0.47
152958,0.21
152959,0.25
152960,0.18
152961,0.26
152962,0.13
152963,0.4
152964,0.09
152965,0.51
152966,0.54
152967,0.31
152968,0.1
152969,0.55
152970,0.31
152971,0.47
152972,0.3
152973,0.29
152974,0.67
152975,0.5
152976,0.36
152977,0.42
152978,0.19
152979,0.26
152980,0.35
152981,0.27
152982,0.4
152983,0.29
152984,0.35
152985,0.18
152986,0.67
152987,0.17
152988,0.23
152989,0.26
152990,0.27
152991,0.23
152992,0.36
152993,0.43
152994,0.5
152995,0.22
152996,0.2
152997,0.95
152998,0.34
152999,0.31
153000,0.31
153001,0.28
153002,0.56
153003,0.21
153004,0.25
153005,0.31
153006,0.39
153007,0.32
153008,0.32
153009,0.72
153010,0.32
153011,0.48
153012,0.09
153013,0.3
153014,0.3
153015,0.29
153016,0.2
153017,0.22
153018,0.35
153019,0.42
153020,0.38
153021,0.47
153022,0.75
153023,0.33
153024,0.3
153025,0.05
153026,0.25
153027,0.44
153028,0.07
153029,0.36
153030,0.33
153031,0.33
153032,0.21
153033,0.37
153034,0.33
153035,0.29
153036,0.1
153037,0.65
153038,0.53
153039,0.27
153040,0.64
153041,0.34
153042,0.35
153043,0.1
153044,0.06
153045,0.26
153046,0.66
153047,0.28
153048,0.39
153049,0.28
153050,0.71
153051,0.18
153052,0.79
153053,0.32
153054,0.34
153055,0.4
153056,0.44
153057,0.23
153058,0.33
153059,0.23
153060,0.35
153061,0.46
153062,0.21
153063,0.26
153064,0.32
153065,0.17
153066,0.2
153067,0.39
153068,0.27
153069,0.45
153070,0.27
153071,0.09
153072,0.2
153073,0.11
153074,0.28
153075,0.26
153076,0.16
153077,0.28
153078,0.23
153079,0.2
153080,0.14
153081,0.22
153082,0.31
153083,0.17
153084,0.26
153085,0.39
153086,0.18
153087,0.56
153088,0.41
153089,0.61
153090,0.4
153091,0.14
153092,0.66
153093,0.25
153094,0.1
153095,0.86
153096,0.31
153097,0.32
153098,0.1
153099,0.57
153100,0.14
153101,0.34
153102,0.57
153103,0.64
153104,0.09
153105,0.22
153106,0.47
153107,0.29
153108,0.67
153109,0.37
153110,0.23
153111,0.33
153112,0.79
153113,0.23
153114,0.19
153115,0.21
153116,0.3
153117,0.48
153118,0.24
153119,0.74
153120,0.03
153121,0.18
153122,0.45
153123,0.22
153124,0.37
153125,0.24
153126,0.44
153127,0.09
153128,0.33
153129,0.32
153130,0.31
153131,0.83
153132,0.49
153133,0.29
153134,0.58
153135,0.43
153136,0.26
153137,0.33
153138,0.61
153139,0.38
153140,0.07
153141,0.23
153142,0.56
153143,0.23
153144,0.35
153145,0.39
153146,0.13
153147,0.26
153148,0.42
153149,0.3
153150,0.59
153151,0.57
153152,0.51
153153,0.12
153154,0.34
153155,0.31
153156,0.31
153157,0.22
153158,0.23
153159,0.54
153160,0.63
153161,0.13
153162,0.5
153163,0.55
153164,0.07
153165,0.74
153166,0.39
153167,0.25
153168,0.26
153169,0.16
153170,0.19
153171,0.7
153172,0.45
153173,0.02
153174,0.24
153175,0.27
153176,0.23
153177,0.43
153178,0.45
153179,0.22
153180,0.46
153181,0.31
153182,0.48
153183,0.52
153184,0.18
153185,0.18
153186,0.06
153187,0.42
153188,0.45
153189,0.51
153190,0.05
153191,0.29
153192,0.65
153193,0.27
153194,0.61
153195,0.31
153196,0.73
153197,0.56
153198,0.41
153199,0.15
153200,0.4
153201,0.21
153202,0.16
153203,0.25
153204,0.35
153205,0.26
153206,0.38
153207,0.22
153208,0.32
153209,0.28
153210,0.24
153211,0.14
153212,0.3
153213,0.32
153214,0.29
153215,0.14
153216,0.75
153217,0.67
153218,0.25
153219,0.35
153220,0.19
153221,0.34
153222,0.29
153223,0.71
153224,0.15
153225,0.26
153226,0.48
153227,0.4
153228,0.54
153229,0.14
153230,0.51
153231,0.32
153232,0.28
153233,0.39
153234,0.23
153235,0.23
153236,0.31
153237,0.14
153238,0.24
153239,0.38
153240,0.46
153241,0.09
153242,0.32
153243,0.17
153244,0.21
153245,0.32
153246,0.07
153247,0.2
153248,0.53
153249,0.44
153250,0.27
153251,0.39
153252,0.53
153253,0.26
153254,0.38
153255,0.36
153256,0.51
153257,0.27
153258,0.26
153259,0.24
153260,0.08
153261,0.28
153262,0.31
153263,0.44
153264,0.16
153265,0.15
153266,0.1
153267,0.4
153268,0.2
153269,0.09
153270,0.5
153271,0.32
153272,0.14
153273,0.55
153274,0.07
153275,0.41
153276,0.67
153277,0.41
153278,0.23
153279,0.24
153280,0.28
153281,0.51
153282,0.3
153283,0.46
153284,0.39
153285,0.45
153286,0.43
153287,0.13
153288,0.3
153289,0.3
153290,0.26
153291,0.27
153292,0.58
153293,0.58
153294,0.24
153295,0.49
153296,0.25
153297,0.29
153298,0.63
153299,0.28
153300,0.46
153301,0.28
153302,0.52
153303,0.26
153304,0.2
153305,0.24
153306,0.24
153307,0.56
153308,0.18
153309,0.48
153310,0.35
153311,0.42
153312,0.23
153313,0.1
153314,0.32
153315,0.29
153316,0.21
153317,0.12
153318,0.25
153319,0.47
153320,0.37
153321,0.73
153322,0.26
153323,0.71
153324,0.76
153325,0.13
153326,0.15
153327,0.31
153328,0.24
153329,0.73
153330,0.69
153331,0.18
153332,0.19
153333,0.64
153334,0.27
153335,0.24
153336,0.05
153337,0.28
153338,0.31
153339,0.13
153340,0.3
153341,0.3
153342,0.28
153343,0.24
153344,0.4
153345,0.4
153346,0.19
153347,0.63
153348,0.35
153349,0.47
153350,0.25
153351,0.31
153352,0.45
153353,0.4
153354,0.2
153355,0.25
153356,0.67
153357,0.64
153358,0.13
153359,0.08
153360,0.29
153361,0.1
153362,0.4
153363,0.31
153364,0.52
153365,0.18
153366,0.28
153367,0.17
153368,0.55
153369,0.35
153370,0.07
153371,0.29
153372,0.13
153373,0.23
153374,0.41
153375,0.18
153376,0.09
153377,0.24
153378,0.15
153379,0.4
153380,0.3
153381,0.3
153382,0.61
153383,0.2
153384,0.36
153385,0.22
153386,0.75
153387,0.26
153388,0.41
153389,0.68
153390,0.58
153391,0.64
153392,0.35
153393,0.21
153394,0.08
153395,0.23
153396,0.49
153397,0.56
153398,0.14
153399,0.1
153400,0.09
153401,0.17
153402,0.3
153403,0.51
153404,0.27
153405,0.75
153406,0.08
153407,0.09
153408,0.09
153409,0.37
153410,0.22
153411,0.44
153412,0.23
153413,0.34
153414,0.45
153415,0.32
153416,0.58
153417,0.4
153418,0.36
153419,0.28
153420,0.27
153421,0.31
153422,0.25
153423,0.63
153424,0.45
153425,0.51
153426,0.16
153427,0.13
153428,0.37
153429,0.29
153430,0.45
153431,0.33
153432,0.59
153433,0.46
153434,0.31
153435,0.33
153436,0.32
153437,0.48
153438,0.37
153439,0.24
153440,0.27
153441,0.4
153442,0.51
153443,0.31
153444,0.3
153445,0.21
153446,0.31
153447,0.35
153448,0.19
153449,0.31
153450,0.47
153451,0.45
153452,0.27
153453,0.72
153454,0.26
153455,0.2
153456,0.61
153457,0.12
153458,0.08
153459,0.03
153460,0.33
153461,0.17
153462,0.13
153463,0.49
153464,0.22
153465,0.21
153466,0.35
153467,0.21
153468,0.23
153469,0.4
153470,0.34
153471,0.6
153472,0.58
153473,0.16
153474,0.68
153475,0.66
153476,0.36
153477,0.49
153478,0.24
153479,0.34
153480,0.45
153481,0.25
153482,0.39
153483,0.24
153484,0.47
153485,0.24
153486,0.1
153487,0.48
153488,0.55
153489,0.64
153490,0.38
153491,0.16
153492,0.58
153493,0.07
153494,0.7
153495,0.4
153496,0.21
153497,0.37
153498,0.06
153499,0.46
153500,0.08
153501,0.29
153502,0.25
153503,0.56
153504,0.25
153505,0.36
153506,0.41
153507,0.11
153508,0.26
153509,0.17
153510,0.28
153511,0.21
153512,0.3
153513,0.18
153514,0.35
153515,0.28
153516,0.38
153517,0.33
153518,0.39
153519,0.49
153520,0.38
153521,0.2
153522,0.53
153523,0.46
153524,0.24
153525,0.14
153526,0.3
153527,0.21
153528,0.44
153529,0.24
153530,0.73
153531,0.24
153532,0.18
153533,0.47
153534,0.15
153535,0.57
153536,0.35
153537,0.41
153538,0.2
153539,0.17
153540,0.22
153541,0.11
153542,0.35
153543,0.32
153544,0.51
153545,0.25
153546,0.25
153547,0.13
153548,0.52
153549,0.96
153550,0.8
153551,0.31
153552,0.35
153553,0.76
153554,0.39
153555,0.43
153556,0.39
153557,0.11
153558,0.34
153559,0.23
153560,0.31
153561,0.57
153562,0.53
153563,0.18
153564,0.4
153565,0.56
153566,0.52
153567,0.07
153568,0.35
153569,0.57
153570,0.15
153571,0.44
153572,0.1
153573,0.46
153574,0.33
153575,0.28
153576,0.43
153577,0.06
153578,0.17
153579,0.45
153580,0.03
153581,0.07
153582,0.36
153583,0.25
153584,0.08
153585,0.77
153586,0.52
153587,0.64
153588,0.35
153589,0.55
153590,0.05
153591,0.34
153592,0.47
153593,0.48
153594,0.08
153595,0.24
153596,0.52
153597,0.22
153598,0.13
153599,0.28
153600,0.2
153601,0.28
153602,0.23
153603,0.27
153604,0.26
153605,0.33
153606,0.24
153607,0.29
153608,0.32
153609,0.36
153610,0.27
153611,0.26
153612,0.61
153613,0.26
153614,0.27
153615,0.26
153616,0.86
153617,0.47
153618,0.21
153619,0.37
153620,0.51
153621,0.19
153622,0.64
153623,0.3
153624,0.69
153625,0.4
153626,0.07
153627,0.51
153628,0.57
153629,0.33
153630,0.71
153631,0.39
153632,0.57
153633,0.2
153634,0.13
153635,0.33
153636,0.81
153637,0.39
153638,0.77
153639,0.38
153640,0.56
153641,0.39
153642,0.21
153643,0.61
153644,0.4
153645,0.52
153646,0.4
153647,0.07
153648,0.25
153649,0.22
153650,0.08
153651,0.18
153652,0.29
153653,0.29
153654,0.28
153655,0.06
153656,0.29
153657,0.31
153658,0.33
153659,0.09
153660,0.24
153661,0.43
153662,0.13
153663,0.31
153664,0.39
153665,0.51
153666,0.42
153667,0.13
153668,0.35
153669,0.66
153670,0.29
153671,0.22
153672,0.31
153673,0.29
153674,0.24
153675,0.13
153676,0.33
153677,0.49
153678,0.11
153679,0.22
153680,0.21
153681,0.1
153682,0.29
153683,0.26
153684,0.12
153685,0.2
153686,0.21
153687,0.28
153688,0.33
153689,0.7
153690,0.74
153691,0.4
153692,0.69
153693,0.38
153694,0.23
153695,0.19
153696,0.62
153697,0.3
153698,0.36
153699,0.2
153700,0.11
153701,0.31
153702,0.5
153703,0.3
153704,0.07
153705,0.27
153706,0.2
153707,0.75
153708,0.3
153709,0.43
153710,0.21
153711,0.48
153712,0.66
153713,0.13
153714,0.47
153715,0.25
153716,0.43
153717,0.13
153718,0.38
153719,0.14
153720,0.08
153721,0.12
153722,0.26
153723,0.14
153724,0.59
153725,0.42
153726,0.47
153727,0.17
153728,0.08
153729,0.26
153730,0.15
153731,0.18
153732,0.47
153733,0.61
153734,0.22
153735,0.56
153736,0.12
153737,0.26
153738,0.42
153739,0.11
153740,0.47
153741,0.33
153742,0.05
153743,0.13
153744,0.37
153745,0.48
153746,0.42
153747,0.03
153748,0.23
153749,0.09
153750,0.32
153751,0.4
153752,0.31
153753,0.13
153754,0.42
153755,0.12
153756,0.52
153757,0.22
153758,0.04
153759,0.35
153760,0.09
153761,0.3
153762,0.08
153763,0.29
153764,0.37
153765,0.35
153766,0.19
153767,0.25
153768,0.22
153769,0.2
153770,0.24
153771,0.43
153772,0.15
153773,0.2
153774,0.31
153775,0.76
153776,0.63
153777,0.42
153778,0.14
153779,0.46
153780,0.58
153781,0.21
153782,0.07
153783,0.26
153784,0.4
153785,0.36
153786,0.39
153787,0.41
153788,0.13
153789,0.24
153790,0.57
153791,0.33
153792,0.23
153793,0.59
153794,0.27
153795,0.76
153796,0.19
153797,0.41
153798,0.14
153799,0.43
153800,0.16
153801,0.26
153802,0.23
153803,0.24
153804,0.44
153805,0.34
153806,0.45
153807,0.27
153808,0.44
153809,0.19
153810,0.31
153811,0.2
153812,0.14
153813,0.07
153814,0.33
153815,0.36
153816,0.14
153817,0.25
153818,0.11
153819,0.27
153820,0.43
153821,0.44
153822,0.37
153823,0.15
153824,0.4
153825,0.16
153826,0.59
153827,0.49
153828,0.65
153829,0.13
153830,0.54
153831,0.26
153832,0.41
153833,0.06
153834,0.3
153835,0.13
153836,0.21
153837,0.07
153838,0.61
153839,0.37
153840,0.1
153841,0.36
153842,0.4
153843,0.16
153844,0.1
153845,0.18
153846,0.24
153847,0.05
153848,0.11
153849,0.38
153850,0.2
153851,0.43
153852,0.2
153853,0.34
153854,0.43
153855,0.59
153856,0.18
153857,0.63
153858,0.15
153859,0.33
153860,0.45
153861,0.84
153862,0.41
153863,0.65
153864,0.53
153865,0.15
153866,0.19
153867,0.43
153868,0.36
153869,0.24
153870,0.08
153871,0.11
153872,0.14
153873,0.44
153874,0.38
153875,0.25
153876,0.06
153877,0.28
153878,0.41
153879,0.4
153880,0.67
153881,0.34
153882,0.14
153883,0.43
153884,0.07
153885,0.18
153886,0.23
153887,0.27
153888,0.06
153889,0.36
153890,0.18
153891,0.5
153892,0.08
153893,0.73
153894,0.46
153895,0.29
153896,0.1
153897,0.22
153898,0.43
153899,0.24
153900,0.18
153901,0.37
153902,0.3
153903,0.1
153904,0.12
153905,0.89
153906,0.41
153907,0.4
153908,0.46
153909,0.32
153910,0.28
153911,0.26
153912,0.43
153913,0.01
153914,0.09
153915,0.17
153916,0.52
153917,0.32
153918,0.11
153919,0.19
153920,0.76
153921,0.41
153922,0.13
153923,0.26
153924,0.36
153925,0.28
153926,0.27
153927,0.29
153928,0.28
153929,0.18
153930,0.19
153931,0.33
153932,0.13
153933,0.27
153934,0.44
153935,0.12
153936,0.18
153937,0.38
153938,0.35
153939,0.3
153940,0.49
153941,0.27
153942,0.31
153943,0.43
153944,0.57
153945,0.41
153946,0.15
153947,0.25
153948,0.19
153949,0.4
153950,0.33
153951,0.22
153952,0.2
153953,0.65
153954,0.21
153955,0.37
153956,0.33
153957,0.9
153958,0.62
153959,0.21
153960,0.32
153961,0.34
153962,0.08
153963,0.75
153964,0.43
153965,0.08
153966,0.48
153967,0.38
153968,0.26
153969,0.76
153970,0.57
153971,0.16
153972,0.34
153973,0.18
153974,0.19
153975,0.32
153976,0.41
153977,0.73
